epoch,loss
0,0.03331748447201594
1,0.014427703680850014
2,0.012655109212889025
3,0.011140390258265177
4,0.0107920262509681
5,0.00968710965866706
6,0.009742972397417934
6,0.009998997261971926
7,0.009743596713869247
8,0.009172835437943123
9,0.009034471154471653
10,0.008802038923449194
11,0.008834979445802875
12,0.008362525322793603
13,0.008437389466428646
14,0.008305686794411115
15,0.008356666066675206
16,0.00833012359961005
17,0.008092600345697806
18,0.00811573967092705
19,0.007991912011583164
20,0.0078265297254375
21,0.00786584886106559
22,0.007822868351936685
23,0.007764331373360215
24,0.007654540203882519
25,0.007992987687647756
26,0.007818416392810092
27,0.007893294083053694
28,0.007642504272305545
29,0.0073219615066406766
30,0.0076991254254416734
31,0.00757959019650136
32,0.007618248243264302
33,0.007431169437067756
34,0.007391742464426594
35,0.0074309949845817215
36,0.007508724806653508
37,0.007318081800023922
38,0.007358126663033747
39,0.00729264079058905
40,0.007394027170716543
41,0.007106866146881927
42,0.007322306185236408
43,0.007178089944943268
44,0.007512211318882355
45,0.007127746723730255
46,0.007173229493532779
47,0.007274894120633015
48,0.007185625738942892
49,0.006821856841524736
50,0.007129505042974079
51,0.00730305583188224
52,0.006692967623627435
53,0.0071683329743315915
54,0.007027284092437993
55,0.0068868994492589045
56,0.007054235352996599
57,0.006892061072341339
58,0.006839824845691005
59,0.006752983105787145
60,0.0070905518653992285
61,0.007088412630238087
62,0.006734773217049358
63,0.00698459355766816
64,0.006755165455009167
65,0.006793012189338225
66,0.007196461544652401
67,0.007030470247824538
68,0.0066036124138454735
69,0.006878997303683449
70,0.00680641607048973
71,0.006844741668642705
72,0.006905247430728869
73,0.006781175757025334
74,0.00669311003997508
75,0.0069008373286989
76,0.006495046351191208
77,0.006683799030065226
78,0.006590566940385745
79,0.006759782323579269
80,0.0066851895516997
81,0.006855667941298129
82,0.00678592511564407
83,0.006945955687719915
84,0.006788778486864262
85,0.006740162424898396
