epoch,loss
0,17172.963683133275
1,242762.9341989845
2,5.643899779319764
3,135273.81342054368
4,32149.996808270214
5,7.9638426429033276
6,112673.44480618656
7,2.032067370414734
8,66473.09762135625
9,1.2131967151165008
10,7491.091436226964
11,19654.739586274623
12,15828.679372064471
13,10670.52965652585
14,4.455199614167213
15,9383.723106969297
16,14011.855514251292
17,2.809210251569748
18,2.1117857003211977
19,18445.926216130854
20,4.724558322429657
21,20024.609650770424
22,72340.93821908235
23,49685.37258145869
24,27644.20326445222
25,16.038271716833115
26,5.910060334205627
27,15581.658723865747
28,8.714760399460793
29,5.466135480999947
30,36710.51942577422
31,23211.421636319756
32,24374.967674025895
33,26079.282108865977
34,10.007949342727661
35,7.655328584909439
36,34374.70950638473
37,2.631443841457367
38,1.513259761929512
39,21512.628737496732
40,11481.612734509707
41,8015.318677271009
42,2.48575272500515
43,18221.86542316079
44,1.4791973450779914
45,0.7593748530745507
46,0.7152866652607918
47,3728.3149597787856
48,4417.218665516973
49,1.9436482891440392
50,4747.81115210712
51,8651.811735489964
52,12741.119529306292
53,11932.626948245466
54,0.8553096300363541
55,12419.31128180325
56,6.11175997197628
57,31515.03388765514
58,29635.19115986824
59,2.790436110496521
60,4.457923120856285
61,19627.91917842746
62,3.891022485494614
63,29489.821069616675
64,0.8384485375881195
65,4650.867588638961
66,11838.534241630436
67,9056.983409778179
68,0.9647219526767731
69,0.8862320160865784
70,1.0302403196692467
71,10225.534636286497
72,4.835650285482407
73,1.437649775147438
74,14219.619219206572
75,8.805079292058945
76,48602.92756703913
77,19409.463859472275
78,1.630855964422226
79,2.0288066667318345
80,2.607723352909088
81,15182.502465472817
82,1.4018422573804856
83,5019.253604351282
84,1.0392515009641647
85,16874.333068836928
86,43551.200030721426
87,19991.993172656297
88,12.09418062210083
89,103089.90786754846
90,39386.27358167172
91,12081.206602948309
92,1.4011473017930984
93,14626.1131445235
94,3.970852125287056
95,2.714441635012627
96,9901.611271782518
97,0.9242089080810547
98,1.4785010570287704
99,7359.224718991518
100,1.3967022490501404
101,1.354920756816864
102,18993.40801333904
103,4105.983869578242
104,5938.311801098585
105,1.758936956524849
106,24026.611500528456
107,1.7739418590068816
108,1.7868827837705612
109,11454.346486783623
110,17985.16784007132
111,1.0329020816087722
112,1.1350152760744094
113,7479.059043832422
114,5851.165936120153
115,5167.616421438455
116,3892.080517734289
117,0.9533694553375244
118,5189.340496905446
119,1.1148113971948623
120,0.8243697974085807
121,1.5469852790236474
122,1.0825536718964577
123,3054.7229807943104
124,4274.21294490993
125,2.5490567409992217
126,1.4518470978736877
127,4609.81542370826
128,8823.401003168225
129,7950.723039832711
130,20753.241566301585
131,9226.4402559489
132,4378.729739546776
133,2377.3125536698103
134,1.1163659238815307
135,0.8825457394123077
136,3471.8308772438763
137,1.5405586647987366
138,1.0334011453390122
139,1.479549418091774
140,1.1629778361320495
141,1.2379597687721253
142,11607.34884469092
143,4922.499014707208
144,3419.3720425122974
145,0.832316797375679
146,9253.021868215501
147,1579.8789432260394
148,2407.381834706068
149,1104.3237155634165
150,0.7000735291838646
151,0.7420906704664231
152,0.8873310562968254
153,0.709664032459259
154,0.9488222816586495
155,0.8451064348220825
156,1.00340236723423
157,5777.80990018338
158,16476.181950806975
159,1.3188197427988053
160,1.9392762243747712
161,9247.250733773708
162,1.041020117998123
163,2.8106122219562533
164,5757.323352957964
165,1.5831582301855087
166,5879.675324012637
167,1.1075418812036515
168,2.6987984943389893
169,0.9948007619380951
170,4685.701493721008
171,1.1389944714307785
172,11551.800044472813
173,2.2651386308670043
174,6195.039378816486
175,18375.498531779052
176,5832.220688158273
177,2.4339777183532716
178,1.7338095742464066
179,1.5687803834676743
180,6632.07837199986
181,36141.39689819038
182,1.3262662369012832
183,1.6018988579511642
184,18424.105300588606
185,48228.84826668858
186,9.892427784204482
187,109412.34946817637
188,36659.30646274209
189,4.769470685124397
190,6.077031895518303
191,3.4298473519086836
192,2.4539458268880843
193,1.0162863886356355
194,14694.453139165043
195,1.393383662700653
196,9390.684320808648
197,8343.683569417595
198,1.54392067193985
199,5215.409320931434
200,7836.432304767966
201,1.2537120652198792
202,3820.135818839073
203,0.7460993677377701
204,2579.0448258829115
205,0.9596704316139221
206,1.0128307151794433
207,2226.8222321885823
208,1905.5578553164005
209,3100.1449197480083
210,1612.902849738598
211,0.9806896227598191
212,2214.373688994348
213,1611.8013407224416
214,3117.1050113487245
215,1.3387620615959168
216,3792.9173808518053
217,7686.846391820013
218,1.2901870694756508
219,0.9618575102090836
220,1832.8411729618906
221,2077.674690152705
222,4862.996213941872
223,0.6728927457332611
224,697.3350492244958
225,0.6894040474295616
226,2061.3772391220928
227,1079.126993241608
228,0.7989098677039146
229,2270.3347322031855
230,11901.875080478489
231,1411.9739910790324
232,943.6677768659591
233,1019.0608200117946
234,1293.5464893105627
235,0.8960225892066955
236,0.838462695479393
237,0.8778266501426697
238,3235.1179157048464
239,3765.126494870186
240,1.8984027689695357
241,0.991175257563591
242,1.6894830459356307
243,5709.619057097435
244,6214.751145467758
245,10053.773924222589
246,0.726117233633995
247,0.749722176194191
248,1874.6881538021564
249,721.8578030189872
250,835.8861706674099
251,2108.953969553709
252,0.7796849912405014
253,1684.424248341024
254,1017.7467671439051
255,576.7840277129412
256,1464.566369320154
257,0.6398634019494057
258,897.7342935428023
259,12949.622303827406
260,0.726619822382927
261,2.0608626529574394
262,0.7862554001808166
263,0.8244432643055916
264,4574.703164409995
265,2.2808736795186997
266,9641.512172119319
