epoch,loss
0,0.14852269731462
1,0.05275829890742898
2,0.039950177250429986
3,0.03857800711877644
4,0.03955095959827304
5,0.03356267037801444
6,0.032562139206565914
7,0.028422859613783658
8,0.02126308740116656
9,0.025464579653926192
10,0.02976891185157001
11,0.02510444348677993
12,0.022845511296764015
13,0.021312667389865966
14,0.02166325798491016
15,0.0188173272064887
16,0.01784429804654792
17,0.016674344688653947
18,0.021699202687013894
19,0.016222660100320353
20,0.018463158486410974
21,0.01662813959643245
22,0.018919320318382234
23,0.01668768747476861
24,0.012398383462568744
25,0.012823876282200218
26,0.022519252165220677
27,0.017293581356061623
28,0.016591247221222148
29,0.012094906620914116
30,0.01827103740419261
31,0.015190573936561123
32,0.019904218036681413
33,0.01885154326213524
34,0.014277691151364706
35,0.013550705791567452
36,0.017354856588644905
37,0.012609432400204242
38,0.013297380312578752
39,0.014582396950572729
40,0.012152303316397592
41,0.015914208404137754
42,0.011989221427356825
43,0.011717748936498538
44,0.017873727488331496
45,0.014298908412456512
46,0.015977255005855114
47,0.012700479389168321
48,0.012076270363177172
49,0.015172214540070854
50,0.013463037027977407
51,0.01595093736134004
52,0.016212630958179944
53,0.01157899841608014
54,0.015062383963959291
55,0.01622735208948143
56,0.016936862949514762
57,0.014272998211672529
58,0.016471546408720315
59,0.012524253946030512
60,0.010017238283762709
61,0.013181673845392651
62,0.010898256343207322
63,0.012107300600036978
64,0.018488748148083687
65,0.012179116508923471
66,0.017001336459070444
67,0.016646449081599714
68,0.013213783598039298
69,0.014088984550908209
70,0.014923470498179086
71,0.01279913493373897
72,0.010421610962366686
73,0.012467412580444943
74,0.014319453011266888
75,0.01090477533696685
76,0.011466679577133619
77,0.010040063892374747
78,0.015510783267673104
79,0.013368383508059196
80,0.011447590558673256
81,0.016570927898283117
82,0.011673481243196875
83,0.016386944981641137
84,0.013697307134862058
85,0.011249732988071628
86,0.01369111665757373
87,0.016319493236369453
88,0.010342024709680118
89,0.015981238177046178
90,0.013826423815335147
91,0.011780882303137332
92,0.01242384234268684
93,0.01309074993536342
94,0.010829579497803934
95,0.013150463469210082
96,0.01629718319280073
97,0.015665504196076655
98,0.01192785779654514
99,0.011065178537392058
100,0.012508158455020749
101,0.01067471764050424
102,0.01099906616815133
103,0.010161922305705957
104,0.01400960559025407
105,0.010035534799390006
106,0.00906311462575104
107,0.012571471282863058
108,0.01248763433250133
109,0.015239714120398276
110,0.01294136815413367
111,0.01055937080847798
112,0.01072767961246427
113,0.010506516622845083
114,0.012512118963641114
115,0.011823200976941735
116,0.011627544465882237
117,0.013424754456500522
118,0.01260407779191155
119,0.012730970951961353
120,0.01178472271480132
121,0.010662916974397377
122,0.010964086457970552
123,0.011775832919520326
124,0.0110562616615789
125,0.011114816703193356
126,0.010583200372057035
127,0.010329460627399385
128,0.013980195558979176
129,0.014616991182556376
130,0.011786005352041684
131,0.011503783844527788
132,0.009762631923658774
133,0.01157207427197136
134,0.009029714364151004
135,0.013219422262336593
136,0.012953482157026883
137,0.010387788435618859
138,0.00947530397621449
139,0.010179243137827143
140,0.010775756630173418
141,0.012014615334337578
142,0.010248989106621594
143,0.009128948671859689
144,0.009899599780910649
145,0.01108372028102167
146,0.013871593451767694
147,0.012007054799469188
148,0.016300927825504914
149,0.01235233479354065
150,0.011407593444455416
151,0.013366969950147904
152,0.013996587163419463
153,0.01052786389918765
154,0.009765418456518092
155,0.01064614045259077
156,0.011560592666501179
157,0.012634450985933654
158,0.00835929102555383
159,0.010943426884477959
160,0.013514105556241702
161,0.007948217167286203
162,0.011573158386163414
163,0.009438158490811475
164,0.0106474976343452
165,0.012686148481443525
166,0.010689473813108634
167,0.009836096443759743
168,0.011077008179272525
169,0.011539059952483513
170,0.009604848903254606
171,0.008223270968010184
172,0.010433755892154294
173,0.009638260084611829
174,0.011433234797150362
175,0.011496807261137292
176,0.00971865663130302
177,0.008859525446314364
178,0.009536402123630978
179,0.013462306130095384
180,0.013268762376683299
181,0.00940147660614457
182,0.015184989541594404
183,0.01174160202004714
184,0.008661999867326813
185,0.012618787399551365
186,0.010212481726484838
187,0.011680633581709116
188,0.011643382409238257
189,0.010452800259517971
190,0.011200650134705939
191,0.009990618633455597
192,0.010894268373667727
193,0.011513341657991987
194,0.00970042239074246
195,0.008706455887586345
196,0.009220837307802867
197,0.006767724472447298
198,0.011872506313375197
199,0.009414262207574211
200,0.010138633136230056
201,0.009826485883677379
202,0.009020071285776794
203,0.01517104660451878
204,0.012597830998711288
205,0.008060040719574318
206,0.01184105411870405
207,0.011479520515713375
208,0.01157428639009595
209,0.008959085492242592
210,0.007775628117087763
211,0.011182064356398768
212,0.010139568605518434
213,0.010310121762449853
214,0.011443699357332662
215,0.0093576735604438
216,0.009190174866234883
217,0.010518172682786826
218,0.013457346897921526
219,0.008897679647197947
220,0.009754704831138952
221,0.008692807203478878
222,0.010087297370482702
223,0.012523220116563608
224,0.010323274045076688
225,0.008266052993858465
226,0.01169492166955024
227,0.010262342128553427
228,0.013063716392498464
229,0.00993421663530171
230,0.008993773252877873
231,0.008006296957028099
232,0.009176780583220533
233,0.01094032656023046
234,0.009207102283835412
235,0.010149903365381761
236,0.01037526101397816
237,0.009189245846064295
238,0.009440754450915847
239,0.007913214014552068
240,0.012696011402149453
241,0.012603420854138675
242,0.011160378508357098
243,0.011973451516241766
244,0.011011405519093386
245,0.00964459548384184
246,0.010281775919429493
247,0.010262958746170624
248,0.011095493110187817
249,0.009124258720257785
250,0.010510041314119008
251,0.008719504705804865
252,0.009984778230136725
253,0.012404592584061902
254,0.009150450750894379
255,0.011561537817469799
256,0.010040412300731986
257,0.008988444119750057
258,0.012313640849897637
259,0.011179691467259546
260,0.01006803125346778
261,0.010794387798523531
262,0.014822379952238406
263,0.008950200672115898
264,0.010183712479483803
265,0.01011445683951024
266,0.010693380872544367
267,0.010546788676438155
268,0.011602354422502686
269,0.008760832005064003
270,0.01248602780062356
271,0.010030400493124035
272,0.012186518347007222
273,0.010040891696698964
274,0.008503544960112776
275,0.007946861675882246
276,0.011261238588776906
277,0.008587673467991408
278,0.008828669404610991
279,0.011261269837559667
280,0.00929288718762109
281,0.009463387523719575
282,0.006609833226248156
283,0.01301699491115869
284,0.012588209970854223
285,0.00957639961503446
286,0.012655916279181839
287,0.009091527244163445
288,0.009679389281081967
289,0.008182473829947412
290,0.009290146528946934
291,0.0098472626140574
292,0.007754298596410081
293,0.011522129295335616
294,0.008732616420311388
295,0.008875160779280123
296,0.010266991238604533
297,0.01032329700392438
298,0.009863367176731117
299,0.008585931754787453
300,0.010491255899396493
301,0.00911733611515956
302,0.009003245897620218
303,0.010713175426644739
304,0.01065863781463122
305,0.007908980794018134
306,0.01044316237064777
